Market_Cap,Name,Price,Rank,Volume,Link,Circulating_Supply,value1,value3,Symbol,value2
"
?
",CARAT,$1.01,"
1769
","$204,365",/currencies/carat/,?,0.38%,2.16%,CARAT,1.54%
"
?
",TopChain,$0.011581,"
1770
","$194,085",/currencies/topchain/,?,-0.13%,-1.26%,TOPC,-1.54%
"
?
",AWARE,$0.002886,"
1771
","$191,549",/currencies/aware/,?,0.24%,1.01%,AT,9.66%
"
?
",Commerce Data...,$0.000612,"
1772
","$186,740",/currencies/commerce-data-connection/,?,-1.15%,?,CDC,-21.64%
"
?
",CariNet,$0.026143,"
1773
","$185,788",/currencies/carinet/,?,-1.65%,6.63%,CIT,11.77%
"
?
",Atlantis Blue...,$0.016634,"
1774
","$180,697",/currencies/atlantis-blue-digital-token/,?,-0.10%,-7.45%,ABDT,-1.15%
"
?
",Smart Applica...,$2.60,"
1775
","$178,397",/currencies/smart-application-chain/,?,-1.21%,-19.08%,SAC,-7.84%
"
?
",Influence Chain,$0.030447,"
1776
","$177,631",/currencies/influence-chain/,?,2.83%,-11.33%,INC,1.01%
"
?
",RRCoin,$0.004596,"
1777
","$168,400",/currencies/rrcoin/,?,0.11%,-15.97%,RRC,-0.75%
"
?
",ThingsOperati...,$0.011568,"
1778
","$166,831",/currencies/thingsoperatingsystem/,?,-1.15%,46.85%,TOS,-7.69%
"
?
",Globalvillage...,$0.001144,"
1779
","$165,077",/currencies/globalvillage-ecosystem/,?,-1.38%,149.60%,GVE,-14.56%
"
?
",International...,$0.003217,"
1780
","$163,551",/currencies/internationalcryptox/,?,0.27%,-1.85%,INCX,-1.00%
"
?
",Usechain Token,$0.001555,"
1781
","$163,304",/currencies/usechain-token/,?,1.31%,3.91%,USE,5.35%
"
?
",InsurChain,$0.000401,"
1782
","$162,311",/currencies/insurchain/,?,0.15%,-3.13%,INSUR,0.20%
"
?
",YEED,$0.001520,"
1783
","$156,420",/currencies/yeed/,?,-2.33%,?,YEED,-14.95%
"
?
",CarBlock,$0.002656,"
1784
","$155,770",/currencies/carblock/,?,-0.72%,-2.60%,CAR,-0.31%
"
?
",PRASM,$0.001436,"
1785
","$155,490",/currencies/prasm/,?,-0.20%,9.66%,PSM,5.07%
"
?
",SiaCashCoin,$0.000258,"
1786
","$146,447",/currencies/siacashcoin/,?,2.47%,104.17%,SCC,5.21%
"
?
",BeeKan,$0.000939,"
1787
","$143,027",/currencies/beekan/,?,-1.35%,27.85%,BKBT,-1.27%
"
?
",StarChain,$0.005093,"
1788
","$138,405",/currencies/starchain/,?,0.52%,-11.89%,STC,2.99%
"
?
",Exchange Union,$4.15,"
1789
","$126,113",/currencies/exchange-union/,?,0.42%,-3.17%,XUC,0.45%
"
?
",AirWire,$0.045836,"
1790
","$125,842",/currencies/airwire/,?,-3.98%,-23.55%,WIRE,-20.00%
"
?
",Spendcoin,$1.59,"
1791
","$124,266",/currencies/spendcoin/,?,0.27%,29.71%,SPND,-3.57%
"
?
",Consentium,$1.13,"
1792
","$123,246",/currencies/consentium/,?,0.25%,-40.20%,CSM,8.92%
"
?
",Ubique Chain ...,$0.017049,"
1793
","$123,098",/currencies/ubique-chain-of-things/,?,0.14%,2.96%,UCT,-0.82%
"
?
",Aidos Kuneen,$6.62,"
1794
","$123,095",/currencies/aidos-kuneen/,?,-3.01%,-25.68%,ADK,-5.88%
"
?
",OceanChain,$0.000657,"
1795
","$121,200",/currencies/oceanchain/,?,-1.63%,-19.46%,OC,-6.90%
"
?
",BitcoinX,$0.006275,"
1796
","$118,750",/currencies/bitcoinx/,?,1.57%,-35.01%,BCX,2.35%
"
?
",Ti-Value,$0.045853,"
1797
","$115,673",/currencies/ti-value/,?,-1.24%,1.74%,TV,2.08%
"
?
",Coni,$0.025585,"
1798
","$115,592",/currencies/coni/,?,-0.73%,-2.57%,CONI,-1.27%
"
?
",Cybereits,$0.006948,"
1799
","$113,236",/currencies/cybereits/,?,0.23%,-9.24%,CRE,-1.26%
"
?
",Mallcoin,$0.014550,"
1800
","$109,988",/currencies/mallcoin/,?,-0.09%,10.30%,MLC,-8.17%
"
?
",NAM COIN,$0.000325,"
1801
","$109,899",/currencies/nam-coin/,?,0.26%,26.26%,NAM,-16.66%
"
?
",FairGame,$0.005520,"
1802
","$108,442",/currencies/fairgame/,?,0.21%,20.10%,FAIR,-12.95%
"
?
",Carlive Chain,$0.001916,"
1803
","$108,430",/currencies/carlive-chain/,?,2.34%,25.32%,IOV,5.17%
"
?
",TCOIN,$0.265129,"
1804
","$100,801",/currencies/tcoin/,?,-0.50%,-5.88%,TCN,-2.43%
"
?
",Show,$0.002004,"
1805
","$98,540",/currencies/show/,?,-0.11%,0.25%,SHOW,-3.76%
"
?
",Endorsit,$0.000101,"
1806
","$98,036",/currencies/endorsit/,?,-0.42%,5.67%,EDS,0.37%
"
?
",StockChain,$0.002079,"
1807
","$97,902",/currencies/stockchain/,?,-0.39%,-1.55%,SCC,-0.46%
"
?
",WINCOIN,$0.182300,"
1808
","$95,633",/currencies/win-coin/,?,-2.62%,-1.02%,WC,-6.74%
"
?
",WeToken,$0.003453,"
1809
","$95,604",/currencies/wetoken/,?,0.23%,-16.87%,WT,-3.07%
"
?
",Master Contra...,$0.002541,"
1810
","$95,555",/currencies/master-contract-token/,?,0.09%,-1.31%,MCT,2.37%
"
?
",vSportCoin,$0.003052,"
1811
","$92,291",/currencies/vsportcoin/,?,0.09%,-3.15%,VSC,-1.59%
"
?
",Robotina,$0.044982,"
1812
","$90,442",/currencies/robotina/,?,-1.26%,-0.66%,ROX,-3.49%
"
?
",Bankera,$0.004035,"
1813
","$89,296",/currencies/bankera/,?,1.29%,63.10%,BNK,0.31%
"
?
",Monero Classic,$1.60,"
1814
","$87,481",/currencies/monero-classic/,?,0.02%,-31.80%,XMC,-2.49%
"
?
",ClubCoin,$0.897675,"
1815
","$84,622",/currencies/clubcoin/,?,-3.44%,-39.59%,CLUB,-6.14%
"
?
",Quanta Utilit...,$0.000803,"
1816
","$82,778",/currencies/quanta-utility-token/,?,2.62%,37.56%,QNTU,1.90%
"
?
",FundToken,$0.008103,"
1817
","$79,469",/currencies/fundtoken/,?,-0.19%,1.79%,FUNDZ,-1.18%
"
?
",KEY,$0.002016,"
1818
","$78,635",/currencies/key/,?,-1.46%,25.64%,KEY,-2.90%
"
?
",Essentia,$0.003671,"
1819
","$77,957",/currencies/essentia/,?,-2.85%,3.36%,ESS,-1.19%
"
?
",Esports Token,$0.002841,"
1820
","$75,907",/currencies/esports-token/,?,1.68%,2.79%,EST,0.86%
"
?
",YouLive Coin,$0.000581,"
1821
","$75,522",/currencies/youlive-coin/,?,-0.08%,30.26%,UC,-3.45%
"
?
",ValueCyberToken,$0.020565,"
1822
","$74,913",/currencies/valuecybertoken/,?,0.22%,-5.54%,VCT,-4.12%
"
?
",ANON,$0.358707,"
1823
","$72,634",/currencies/anon/,?,-2.90%,-33.02%,ANON,-13.68%
"
?
",LemoChain,$0.015465,"
1824
","$72,362",/currencies/lemochain/,?,0.07%,17.10%,LEMO,0.40%
"
?
",QYNO,$0.136966,"
1825
","$69,826",/currencies/qyno/,?,3.03%,-41.05%,QNO,-0.78%
"
?
",Super Game Chain,$0.000115,"
1826
","$68,928",/currencies/super-game-chain/,?,0.55%,-13.13%,SGCC,-2.11%
"
?
",Engine,$0.000877,"
1827
","$68,548",/currencies/engine/,?,-0.56%,18.08%,EGCC,0.52%
"
?
",MSD,$0.008466,"
1828
","$67,405",/currencies/msd/,?,-0.53%,62.40%,MSD,2.11%
"
?
",KWHCoin,$0.011960,"
1829
","$67,062",/currencies/kwhcoin/,?,-3.32%,1.39%,KWH,-3.27%
"
?
",Read,$0.004674,"
1830
","$66,355",/currencies/read/,?,-9.06%,8.50%,READ,-17.73%
"
?
",Pixie Coin,$0.000972,"
1831
","$66,238",/currencies/pixie-coin/,?,0.48%,-5.52%,PXC,0.79%
"
?
",Social Lendin...,$0.003245,"
1832
","$64,801",/currencies/social-lending-token/,?,0.09%,-12.38%,SLT,-0.88%
"
?
",Qube,$0.003953,"
1833
","$64,668",/currencies/qube/,?,-5.51%,-4.86%,QUBE,-4.20%
"
?
",Blockchain Qu...,$0.013642,"
1834
","$62,943",/currencies/blockchain-quotations-index-token/,?,0.27%,13.03%,BQT,-1.80%
"
?
",Coin2Play,$0.042334,"
1835
","$62,387",/currencies/coin2play/,?,-0.82%,22.86%,C2P,2.68%
"
?
",CHEX,$0.009888,"
1836
","$60,815",/currencies/chex/,?,0.00%,?,CHEX,-0.84%
"
?
",Alchemint Sta...,$0.006989,"
1837
","$59,866",/currencies/alchemint-standards/,?,-1.42%,1.61%,SDS,-17.94%
"
?
",Sphre AIR ,$0.032097,"
1838
","$58,706",/currencies/sphre-air/,?,0.07%,18.25%,XID,-9.32%
"
?
",Asura Coin,$0.001780,"
1839
","$53,831",/currencies/asura-coin/,?,-4.45%,?,ASA,-4.83%
"
?
",WETH,$204.07,"
1840
","$53,492",/currencies/weth/,?,-1.47%,-0.36%,WETH,-1.86%
"
?
",Eligma Token,$0.010957,"
1841
","$53,234",/currencies/eligma-token/,?,-1.01%,1.09%,ELI,1.14%
"
?
",Open Platform,$0.011240,"
1842
","$49,542",/currencies/open-platform/,?,0.48%,1.17%,OPEN,-1.89%
"
?
",Ordocoin,$0.000052,"
1843
","$49,072",/currencies/ordocoin/,?,0.22%,23.43%,RDC,31.70%
"
?
",WXCOINS,$2.75,"
1844
","$47,889",/currencies/wxcoins/,?,0.30%,-5.50%,WXC,-1.17%
"
?
",Couchain,$0.000017,"
1845
","$47,812",/currencies/couchain/,?,-0.02%,-6.90%,COU,-5.00%
"
?
",NewsToken,$0.001817,"
1846
","$47,265",/currencies/newstoken/,?,-3.52%,23.73%,NEWOS,-2.34%
"
?
",Iconiq Lab Token,$0.668813,"
1847
","$46,868",/currencies/iconiq-lab-token/,?,2.57%,42.76%,ICNQ,-6.50%
"
?
",Zen Protocol,$0.271256,"
1848
","$46,814",/currencies/zen-protocol/,?,-0.37%,-8.55%,ZP,1.20%
"
?
",Gentarium,$0.982215,"
1849
","$44,961",/currencies/gentarium/,?,0.01%,-27.34%,GTM,-6.75%
"
?
",IPChain,$0.184023,"
1850
","$43,557",/currencies/ipchain/,?,0.66%,10.69%,IPC,-1.17%
"
?
",Content and A...,$0.005071,"
1851
","$40,697",/currencies/content-and-ad-network/,?,1.85%,0.78%,CAN,2.14%
"
?
",BaaSid,$0.002518,"
1852
","$38,864",/currencies/baasid/,?,-0.56%,-10.33%,BAAS,-7.62%
"
?
",SOOM,$0.113003,"
1853
","$38,174",/currencies/soom/,?,-5.14%,-3.20%,SOOM,21.44%
"
?
",Bodhi [ETH],$0.041386,"
1854
 ","$36,866",/currencies/bodhi-eth/,?,-0.45%,-3.96%,BOE,-7.87%
"
?
",SegWit2x,$0.133746,"
1855
 ","$35,165",/currencies/segwit2x/,?,-0.10%,-13.08%,B2X,-2.22%
"
?
",Quasarcoin,$0.047563,"
1856
 ","$35,088",/currencies/quasarcoin/,?,0.15%,-0.07%,QAC,1.41%
"
?
",SEER,$0.001594,"
1857
 ","$34,651",/currencies/seer/,?,1.01%,-12.99%,SEER,3.84%
"
?
",EJOY,$0.000124,"
1858
","$34,440",/currencies/ejoy/,?,-3.58%,-25.93%,EJOY,-8.86%
"
?
",WinToken,$0.000443,"
1859
","$33,598",/currencies/wintoken/,?,0.18%,3.91%,WIN,-2.44%
"
?
",MIR COIN,$0.039437,"
1860
","$32,192",/currencies/mir-coin/,?,-15.83%,-18.80%,MIR,0.28%
"
?
",Experience Token,$0.000295,"
1861
","$31,981",/currencies/experience-token/,?,-0.15%,-11.64%,EXT,0.28%
"
?
",Helium,$0.646504,"
1862
 ","$29,302",/currencies/helium/,?,0.22%,?,HLM,-15.53%
"
?
",Insureum,$0.050924,"
1863
","$28,951",/currencies/insureum/,?,-3.40%,?,ISR,-13.67%
"
?
",empowr coin,$0.007777,"
1864
","$26,951",/currencies/empowr-coin/,?,32.88%,-24.60%,EMPR,59.76%
"
?
",BlockCDN,$0.003457,"
1865
","$25,510",/currencies/blockcdn/,?,-0.59%,-3.71%,BCDN,-7.31%
"
?
",Twinkle,$0.002413,"
1866
","$24,909",/currencies/twinkle/,?,1.83%,-0.26%,TKT,1.94%
"
?
",Cyber Movie C...,$0.000024,"
1867
","$24,605",/currencies/cyber-movie-chain/,?,-1.77%,40.14%,CMCT,1.15%
"
?
",OTCBTC Token,$0.056590,"
1868
","$22,543",/currencies/otcbtc-token/,?,0.26%,-4.99%,OTB,-1.66%
"
?
",Dragon Coins,$0.104617,"
1869
","$20,830",/currencies/dragon-coins/,?,1.00%,3.12%,DRG,4.45%
"
?
",BingoCoin,$0.053000,"
1870
","$20,779",/currencies/bingocoin/,?,0.12%,-9.00%,BOC,0.37%
"
?
",Labh Coin,$0.003175,"
1871
","$19,424",/currencies/labh-coin/,?,1.44%,16.78%,LABH,0.61%
"
?
",DasCoin,$0.034895,"
1872
","$19,368",/currencies/dascoin/,?,0.86%,33.34%,DASC,0.28%
"
?
",COMSA [ETH],$0.080204,"
1873
","$18,683",/currencies/comsa-eth/,?,3.38%,6.19%,CMS,-1.98%
"
?
",Divi,$0.009177,"
1874
","$18,028",/currencies/divi/,?,0.23%,-16.50%,DIVI,-12.18%
"
?
",StarCoin,$0.003592,"
1875
","$17,400",/currencies/starcointv/,?,1.85%,-27.06%,KST,6.39%
"
?
",Agrolot,$0.322082,"
1876
","$17,339",/currencies/agrolot/,?,-0.40%,-11.34%,AGLT,-0.03%
"
?
",SaveNode,$0.030058,"
1877
","$15,694",/currencies/savenode/,?,-2.84%,-34.18%,SNO,-2.30%
"
?
",Ubcoin Market,$0.001977,"
1878
","$15,004",/currencies/ubcoin-market/,?,-53.50%,-61.99%,UBC,-54.28%
"
?
",Bitcoin File,$0.004274,"
1879
","$14,767",/currencies/bitcoin-file/,?,-3.68%,12.26%,BIFI,-37.73%
"
?
",Rocket Pool,$0.593505,"
1880
","$14,764",/currencies/rocket-pool/,?,0.25%,14.92%,RPL,-1.28%
"
?
",KingXChain,$0.000019,"
1881
","$14,508",/currencies/kingxchain/,?,0.98%,163.43%,KXC,-23.04%
"
?
",TerraNova,$0.076576,"
1882
 ","$13,369",/currencies/terranova/,?,30.59%,2.11%,TER,8.53%
"
?
",EscrowCoin,$0.191654,"
1883
 ","$13,115",/currencies/escrowcoin/,?,1.27%,-0.57%,ESCO,-8.33%
"
?
",DIPNET,$0.002540,"
1884
","$12,927",/currencies/dipnet/,?,-1.25%,-1.61%,DPN,1.78%
"
?
",Infinitecoin,$0.000033,"
1885
","$12,604",/currencies/infinitecoin/,?,0.22%,-2.18%,IFC,-2.66%
"
?
",EPLUS Coin,$1.09,"
 1886
","$12,315",/currencies/eplus-coin/,?,0.22%,-21.61%,EPLUS,4.84%
"
?
",Celsius,$0.048699,"
 1887
","$11,711",/currencies/celsius/,?,0.53%,-31.65%,CEL,4.76%
"
?
",InterCrone,$0.154309,"
1888
","$11,528",/currencies/intercrone/,?,-10.84%,-24.22%,ICR,-23.96%
"
?
",VeriDocGlobal,$0.005624,"
 1889
","$11,352",/currencies/veridocglobal/,?,0.19%,101.88%,VDG,107.27%
"
?
",ShopZcoin,$0.018427,"
1890
","$10,898",/currencies/shopzcoin/,?,0.48%,?,SZC,2.71%
"
?
",ParkinGo,$0.560175,"
1891
","$10,531",/currencies/parkingo/,?,0.06%,-1.66%,GOT,0.03%
"
?
",COMSA [XEM],$0.077368,"
1892
","$10,514",/currencies/comsa-xem/,?,1.40%,1.70%,CMS,-5.60%
"
?
",VeThor Token,$0.001212,"
1893
","$10,432",/currencies/vethor-token/,?,9.39%,-14.53%,VTHO,-2.50%
"
?
",IDOL COIN,$0.000064,"
1894
 ","$10,235",/currencies/idol-coin/,?,0.33%,-2.89%,IDOL,-1.05%
"
?
",TrueDeck,$2.49,"
1895
","$8,900",/currencies/truedeck/,?,-5.54%,?,TDP,-2.75%
"
?
",Volt,$0.001399,"
1896
","$8,633",/currencies/volt/,?,-0.16%,-4.03%,ACDC,3.65%
"
?
",Pabyosi Coin ...,$0.038744,"
1897
","$8,323",/currencies/pabyosi-coin-special/,?,0.22%,5.85%,PCS,?
"
?
",Crypto Harbor...,$0.000193,"
1898
","$8,034",/currencies/crypto-harbor-exchange/,?,0.38%,8.00%,CHE,23.10%
"
?
",Rubex Money,$0.001356,"
1899
 ","$8,015",/currencies/rubex-money/,?,0.31%,-2.41%,RBMC,22.38%
"
?
",WIZBL,$0.023505,"
 1900
","$7,971",/currencies/wizbl/,?,-0.55%,-35.47%,WBL,-5.11%
"
?
",Fivebalance,$0.000017,"
1901
","$7,625",/currencies/fivebalance/,?,3.31%,?,FBN,2.61%
"
?
",Decentralized...,$0.000010,"
1902
","$7,394",/currencies/decentralized-asset-trading-platform/,?,0.33%,?,DATP,-6.06%
"
?
",TWIST,$0.000903,"
1903
","$7,364",/currencies/twist/,?,12.16%,-1.00%,TWIST,6.13%
"
?
",ZenGold,$0.004674,"
1904
","$7,295",/currencies/zengold/,?,2.22%,17.59%,ZENGOLD,-12.03%
"
?
",ORS Group,$0.031974,"
1905
","$7,228",/currencies/ors-group/,?,0.05%,-5.95%,ORS,19.17%
"
?
",Haracoin,$0.037065,"
1906
","$6,151",/currencies/haracoin/,?,-1.65%,62.58%,HRC,-31.33%
"
?
",ERC20,$0.149400,"
 1907
","$5,716",/currencies/erc20/,?,4.54%,-30.17%,ERC20,-25.86%
"
?
",Cryptrust,$0.000022,"
1908
 ","$5,552",/currencies/cryptrust/,?,9.17%,-25.39%,CTRT,6.64%
"
?
",Future1coin,$0.003468,"
 1909
","$5,467",/currencies/future1coin/,?,-20.22%,-56.02%,F1C,-33.84%
"
?
",TeslaCoilCoin,$0.339977,"
1910
","$5,217",/currencies/teslacoilcoin/,?,0.22%,-11.03%,TESLA,10.88%
"
?
",First Bitcoin...,$0.031705,"
1911
","$5,013",/currencies/first-bitcoin-capital/,?,0.22%,-0.40%,BITCF,7.60%
"
?
",YUKI,$0.000065,"
1912
","$4,722",/currencies/yuki/,?,0.31%,-10.65%,YUKI,-23.54%
"
?
",Bitnation,$0.000012,"
1913
","$4,673",/currencies/bitnation/,?,-0.89%,1.50%,XPAT,3.28%
"
?
",Pandemia,$0.011583,"
1914
","$4,633",/currencies/pandemia/,?,-1.58%,-52.94%,PNDM,3.22%
"
?
",X12 Coin,$0.056870,"
1915
","$4,390",/currencies/x12-coin/,?,0.59%,49.46%,X12,7.39%
"
?
",Ether-1,$0.024594,"
1916
","$4,386",/currencies/ether-1/,?,0.60%,?,ETHO,-8.24%
"
?
",Concierge Coin,$0.111598,"
1917
","$4,254",/currencies/concierge-coin/,?,2.34%,-70.07%,CCC,-53.57%
"
?
",RPICoin,$0.000167,"
1918
","$3,631",/currencies/rpicoin/,?,-14.10%,?,RPI,-35.99%
"
?
",Jingtum Tech,$0.001311,"
1919
","$3,227",/currencies/jingtum-tech/,?,0.09%,-7.37%,SWTC,-0.58%
"
?
",Compound Coin,$0.000023,"
1920
","$3,116",/currencies/compound-coin/,?,5.81%,-28.93%,COMP,-8.05%
"
?
",BLOC.MONEY,$0.060861,"
1921
","$2,790",/currencies/bloc-money/,?,-3.65%,?,BLOC,9.56%
"
?
",iDealCash,$0.000322,"
1922
","$2,716",/currencies/idealcash/,?,0.22%,18.74%,DEAL,-14.93%
"
?
",W3Coin,$0.000035,"
 1923
","$2,618",/currencies/w3coin/,?,4.17%,-41.14%,W3C,16.58%
"
?
",DarexTravel,$0.000003,"
1924
 ","$2,592",/currencies/darextravel/,?,6.80%,7.65%,DART,-1.68%
"
?
",Carboneum [C8...,$0.010444,"
 1925
","$2,539",/currencies/carboneum-c8-token/,?,0.25%,92.11%,C8,27.50%
"
?
",Thunderstake,$0.000203,"
1926
","$2,512",/currencies/thunderstake/,?,0.28%,-67.39%,TSC,-44.78%
"
?
",JSECOIN,$0.001698,"
1927
","$2,455",/currencies/jsecoin/,?,-1.37%,?,JSE,-22.54%
"
?
",Italian Lira,$0.000025,"
1928
","$2,389",/currencies/italian-lira/,?,0.32%,?,ITL,6.51%
"
?
",Incodium,$0.006121,"
1929
","$2,329",/currencies/incodium/,?,0.14%,-29.89%,INCO,5.30%
"
?
",CARDbuyers,$0.015451,"
1930
","$2,075",/currencies/cardbuyers/,?,0.72%,-31.91%,BCARD,-22.66%
"
?
",BitMoney,$0.022653,"
1931
 ","$1,932",/currencies/bitmoney/,?,0.24%,?,BIT,19.40%
"
?
",Blockpass,$0.009800,"
1932
","$1,918",/currencies/blockpass/,?,18.03%,44.57%,PASS,-2.31%
"
?
",GazeCoin,$0.009557,"
1933
","$1,730",/currencies/gazecoin/,?,0.31%,-12.90%,GZE,-8.22%
"
?
",PitisCoin,$0.003487,"
1934
","$1,697",/currencies/pitiscoin/,?,31.44%,11.25%,PTS,12.09%
"
?
",Bitcoin God,$13.42,"
1935
","$1,512",/currencies/bitcoin-god/,?,-0.16%,3.59%,GOD,-0.21%
"
?
",Golos Gold,$0.018613,"
1936
","$1,427",/currencies/golos-gold/,?,0.72%,1.98%,GBG,-0.80%
"
?
",PressOne,$0.048118,"
1937
","$1,363",/currencies/pressone/,?,0.24%,-4.94%,PRS,1.45%
"
?
",Level Up Coin,$0.001419,"
1938
","$1,355",/currencies/level-up/,?,-3.25%,-12.42%,LUC,-15.51%
"
?
",Aegeus,$0.007155,"
1939
","$1,315",/currencies/aegeus/,?,-0.28%,-35.12%,AEG,-19.62%
"
?
",Hybrid Block,$0.015454,"
1940
","$1,279",/currencies/hybrid-block/,?,0.25%,-11.71%,HYB,-15.96%
"
?
",EmberCoin,$9.2e-08,"
1941
","$1,243",/currencies/embercoin/,?,-1.13%,-29.70%,EMB,-5.16%
"
?
",President Trump,$0.004961,"
1942
","$1,233",/currencies/president-trump/,?,0.23%,-14.10%,PRES,14.32%
"
?
",Invictus Hype...,$0.035987,"
 1943
","$1,196",/currencies/invictus-hyperion-fund/,?,0.25%,-11.02%,IHF,-4.71%
"
?
",Helper Search...,$0.000005,"
1944
","$1,193",/currencies/helper-search-token/,?,20.80%,4.16%,HSN,16.30%
"
?
",Internet of T...,$20.66,"
1945
","$1,107",/currencies/internet-of-things/,?,0.22%,-9.05%,XOT,-1.02%
"
?
",KARMA,$0.001394,"
1946
","$1,071",/currencies/karma-eos/,?,17.42%,45.67%,KARMA,-1.98%
"
?
",MobilinkToken,$0.013496,"
1947
","$1,065",/currencies/mobilinktoken/,?,0.81%,-37.26%,MOLK,-0.97%
"
?
",Rentledger,$0.000387,"
1948
","$1,029",/currencies/rentledger/,?,0.22%,-2.91%,RTL,16.12%
"
?
",President Joh...,$0.005489,"
1949
",$965,/currencies/president-johnson/,?,0.22%,16.22%,GARY,-11.37%
"
?
",Candy,$0.000041,"
1950
",$954,/currencies/candy/,?,11.39%,13.54%,CANDY,6.25%
"
?
",Monero Original,$1.31,"
1951
",$899,/currencies/monero-original/,?,-0.98%,-34.85%,XMO,-0.99%
"
?
",Maggie,$0.001756,"
1952
",$898,/currencies/maggie/,?,-0.11%,3.17%,MAG,-4.17%
"
?
",Graviocoin,$0.000349,"
1953
",$898,/currencies/graviocoin/,?,0.19%,-17.33%,GIO,-6.23%
"
?
",Alttex,$0.002716,"
1954
",$870,/currencies/alttex/,?,0.25%,-4.29%,ALTX,-9.65%
"
?
",XTRD,$0.002491,"
1955
",$832,/currencies/xtrd/,?,0.70%,-9.93%,XTRD,4.84%
"
?
",Budbo,$0.003998,"
1956
",$827,/currencies/budbo/,?,0.30%,6.86%,BUBO,-1.29%
"
?
",Arbitracoin,$0.001162,"
1957
",$807,/currencies/arbitracoin/,?,0.22%,-8.25%,ATC,-15.98%
"
?
",MEET.ONE,$0.002401,"
1958
",$777,/currencies/meetone/,?,-0.06%,-6.34%,MEETONE,5.15%
"
?
",Vestoria,$0.000004,"
1959
",$750,/currencies/vestoria/,?,100.56%,72.22%,VSTR,48.08%
"
?
",Oxycoin,$0.004456,"
1960
",$720,/currencies/oxycoin/,?,0.22%,-4.27%,OXY,-0.87%
"
?
",Storjcoin X,$0.168384,"
1961
",$672,/currencies/storjcoin-x/,?,0.01%,-7.42%,SJCX,-13.86%
"
?
",Animecoin,$0.001162,"
1962
",$671,/currencies/animecoin/,?,6.21%,-19.16%,ANI,27.36%
"
?
",Cobrabytes,$0.057546,"
1963
",$652,/currencies/cobrabytes/,?,0.29%,-1.96%,COBRA,-10.62%
"
?
",YOU COIN,$0.006484,"
1964
",$630,/currencies/you-coin/,?,-0.28%,-5.54%,YOU,-2.98%
"
?
",SuperEdge,$0.000137,"
1965
",$610,/currencies/superedge/,?,-0.16%,14.22%,ECT,12.41%
"
?
",CMITCOIN,$0.000049,"
1966
",$605,/currencies/cmitcoin/,?,0.28%,-25.04%,CMIT,-16.41%
"
?
",Civitas,$0.053340,"
1967
",$604,/currencies/civitas/,?,0.31%,7.03%,CIV,1.74%
"
?
",DEEX,$0.051829,"
1968
",$552,/currencies/deex/,?,-0.86%,?,DEEX,-9.76%
"
?
",ContractNet,$0.025988,"
1969
",$523,/currencies/contractnet/,?,0.51%,3.23%,CNET,1.79%
"
?
",Atheios,$0.010848,"
1970
",$515,/currencies/atheios/,?,0.22%,?,ATH,-6.42%
"
?
",Superior Coin,$0.000644,"
1971
",$504,/currencies/superior-coin/,?,0.24%,-3.21%,SUP,-1.20%
"
?
",GameChain System,$0.001176,"
1972
",Low Vol,/currencies/gamechain/,?,0.23%,-14.06%,GCS,-10.06%
"
?
",CryptopiaFeeS...,$781.42,"
1973
",Low Vol,/currencies/cryptopiafeeshares/,?,0.30%,-10.59%,CEFS,-2.21%
"
?
",Qurito,$0.007481,"
1974
",Low Vol,/currencies/qurito/,?,0.24%,-41.34%,QURO,6.74%
"
?
",PlusOneCoin,$0.053879,"
1975
",Low Vol,/currencies/plusonecoin/,?,0.22%,?,PLUS1,-6.33%
"
?
",CryptalDash,$0.010310,"
1976
",Low Vol,/currencies/cryptaldash/,?,0.31%,-16.85%,CRD,-8.72%
"
?
",ACChain,$0.111840,"
1977
",Low Vol,/currencies/acchain/,?,0.22%,-11.41%,ACC,-1.72%
"
?
",Alphabit,$10.30,"
1978
",Low Vol,/currencies/alphabitcoinfund/,?,-15.55%,-29.60%,ABC,-7.19%
"
?
",PayDay Coin,$1.10,"
1979
",Low Vol,/currencies/payday-coin/,?,3.03%,12.72%,PDX,7.65%
"
?
",SnipCoin,$0.000213,"
1980
",Low Vol,/currencies/snipcoin/,?,0.25%,-16.88%,SNIP,-9.94%
"
?
",Digital Asset...,$0.015552,"
1981
",Low Vol,/currencies/digital-asset-exchange-token/,?,0.30%,-31.78%,DAXT,-14.70%
"
?
",Pecunio,$0.037944,"
1982
",Low Vol,/currencies/pecunio/,?,4.48%,-25.74%,PCO,-14.23%
"
?
",Tellurion,$0.000323,"
1983
",Low Vol,/currencies/tellurion/,?,0.12%,-36.98%,TELL,-20.76%
"
?
",CEDEX Coin,$0.122381,"
1984
",Low Vol,/currencies/cedex-coin/,?,0.25%,15.91%,CEDEX,14.00%
"
?
",OBXcoin,$0.006457,"
1985
",Low Vol,/currencies/obxcoin/,?,0.23%,?,OBX,0.41%
"
?
",Olympic,$0.000577,"
1986
",Low Vol,/currencies/olympic/,?,-0.02%,-2.12%,OLMP,14.08%
"
?
",RabbitCoin,$0.000002,"
1987
",Low Vol,/currencies/rabbitcoin/,?,-28.83%,1.58%,RBBT,10.74%
"
?
",Puregold Token,$0.087989,"
1988
",Low Vol,/currencies/puregold-token/,?,0.28%,-24.00%,PGT,-32.04%
"
?
",Cloud,$0.010368,"
1989
",Low Vol,/currencies/cloud/,?,0.08%,1.88%,CLD,5.15%
